"scenario_id","truth_class","n","design_layer","analysis_conclusion","status","overall_score","fragility_component","bootstrap_reproducibility","jackknife_stability"
"lm_ancova_v2_core_n40_r2_10_null","null",40,"core","significant","completed",27.8461538461538,7.69230769230769,48,57.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",71.9230769230769,53.8461538461538,90,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",32.8461538461538,7.69230769230769,58,65
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",28.8461538461538,7.69230769230769,50,60
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",73.0769230769231,46.1538461538462,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",32.8461538461538,7.69230769230769,58,65
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",46.5384615384615,23.0769230769231,70,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",32.8461538461538,7.69230769230769,58,87.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",50.5384615384615,23.0769230769231,78,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",54.5384615384615,23.0769230769231,86,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",46.5384615384615,23.0769230769231,70,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",56.5384615384615,23.0769230769231,90,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",55.5384615384615,23.0769230769231,88,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",34.8461538461538,7.69230769230769,62,75
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",57.3846153846154,30.7692307692308,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",63.2307692307692,38.4615384615385,88,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",72.0769230769231,46.1538461538462,98,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",59.2307692307692,38.4615384615385,80,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",56.3846153846154,30.7692307692308,82,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",41.6923076923077,15.3846153846154,68,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",45.6923076923077,15.3846153846154,76,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,37.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",35.8461538461538,7.69230769230769,64,62.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",63.2307692307692,38.4615384615385,88,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",60.3846153846154,30.7692307692308,90,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",40.6923076923077,15.3846153846154,66,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",56.3846153846154,30.7692307692308,82,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",71.0769230769231,46.1538461538462,96,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",75.9230769230769,53.8461538461538,98,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",75.9230769230769,53.8461538461538,98,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",34.8461538461538,7.69230769230769,62,72.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",52.5384615384615,23.0769230769231,82,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",34.6923076923077,15.3846153846154,54,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",44.6923076923077,15.3846153846154,74,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",48.5384615384615,23.0769230769231,74,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",69.0769230769231,46.1538461538462,92,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",46.6923076923077,15.3846153846154,78,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",28.8461538461538,7.69230769230769,50,37.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",36.8461538461538,7.69230769230769,66,97.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",66.2307692307692,38.4615384615385,94,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",57.3846153846154,30.7692307692308,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,55
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",44.6923076923077,15.3846153846154,74,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,75
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",68.0769230769231,46.1538461538462,90,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",65.2307692307692,38.4615384615385,92,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",57.3846153846154,30.7692307692308,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",45.6923076923077,15.3846153846154,76,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",51.3846153846154,30.7692307692308,72,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",37.8461538461538,7.69230769230769,68,95
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",66.2307692307692,38.4615384615385,94,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",38.6923076923077,15.3846153846154,62,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",44.6923076923077,15.3846153846154,74,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",29.8461538461538,7.69230769230769,52,85
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,90
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",46.5384615384615,23.0769230769231,70,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",39.6923076923077,15.3846153846154,64,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",46.5384615384615,23.0769230769231,70,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",59.3846153846154,30.7692307692308,88,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",79.7692307692308,61.5384615384615,98,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",83.6153846153846,69.2307692307692,98,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",38.6923076923077,15.3846153846154,62,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",59.3846153846154,30.7692307692308,88,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",35.8461538461538,7.69230769230769,64,67.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",51.5384615384615,23.0769230769231,80,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",55.3846153846154,30.7692307692308,80,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",38.6923076923077,15.3846153846154,62,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",43.6923076923077,15.3846153846154,72,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",53.3846153846154,30.7692307692308,76,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",57.3846153846154,30.7692307692308,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",40.6923076923077,15.3846153846154,66,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",92.3076923076923,84.6153846153846,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",70.0769230769231,46.1538461538462,94,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,42.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",53.5384615384615,23.0769230769231,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",45.5384615384615,23.0769230769231,68,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",33.8461538461538,7.69230769230769,60,92.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",38.8461538461538,7.69230769230769,70,92.5
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",57.3846153846154,30.7692307692308,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",80.7692307692308,61.5384615384615,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",70.0769230769231,46.1538461538462,94,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",80.7692307692308,61.5384615384615,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",40.6923076923077,15.3846153846154,66,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",38.6923076923077,15.3846153846154,62,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",53.5384615384615,23.0769230769231,84,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",60.2307692307692,38.4615384615385,82,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",58.3846153846154,30.7692307692308,86,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",43.6923076923077,15.3846153846154,72,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",41.6923076923077,15.3846153846154,68,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",51.5384615384615,23.0769230769231,80,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",54.3846153846154,30.7692307692308,78,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",51.5384615384615,23.0769230769231,80,100
"lm_ancova_v2_core_n40_r2_40_borderline","borderline",40,"core","significant","completed",55.5384615384615,23.0769230769231,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",59.3846153846154,30.7692307692308,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",70.0769230769231,46.1538461538462,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",68.0769230769231,46.1538461538462,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",73.0769230769231,46.1538461538462,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",79.7692307692308,61.5384615384615,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",56.5384615384615,23.0769230769231,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",77.7692307692308,61.5384615384615,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",69.0769230769231,46.1538461538462,92,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",48.6923076923077,15.3846153846154,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",73.0769230769231,46.1538461538462,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",80.7692307692308,61.5384615384615,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",96.1538461538462,92.3076923076923,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",55.3846153846154,30.7692307692308,80,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",76.9230769230769,53.8461538461538,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",100,100,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",75.9230769230769,53.8461538461538,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",52.5384615384615,23.0769230769231,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",83.6153846153846,69.2307692307692,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",67.0769230769231,46.1538461538462,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",48.5384615384615,23.0769230769231,74,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",62.2307692307692,38.4615384615385,86,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",100,100,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",63.2307692307692,38.4615384615385,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",44.6923076923077,15.3846153846154,74,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",53.5384615384615,23.0769230769231,84,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",50.5384615384615,23.0769230769231,78,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",59.3846153846154,30.7692307692308,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",59.3846153846154,30.7692307692308,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",79.7692307692308,61.5384615384615,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",62.3846153846154,30.7692307692308,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",38.6923076923077,15.3846153846154,62,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",80.7692307692308,61.5384615384615,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",56.3846153846154,30.7692307692308,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",61.3846153846154,30.7692307692308,92,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",56.3846153846154,30.7692307692308,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",67.2307692307692,38.4615384615385,96,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",92.3076923076923,84.6153846153846,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",57.3846153846154,30.7692307692308,84,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",58.3846153846154,30.7692307692308,86,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",47.5384615384615,23.0769230769231,72,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",43.6923076923077,15.3846153846154,72,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",69.2307692307692,38.4615384615385,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",47.6923076923077,15.3846153846154,80,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",52.5384615384615,23.0769230769231,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",80.7692307692308,61.5384615384615,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",69.0769230769231,46.1538461538462,92,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",56.3846153846154,30.7692307692308,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",64.2307692307692,38.4615384615385,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",45.5384615384615,23.0769230769231,68,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",60.3846153846154,30.7692307692308,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",67.2307692307692,38.4615384615385,96,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",45.6923076923077,15.3846153846154,76,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",70.0769230769231,46.1538461538462,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",35.8461538461538,7.69230769230769,64,90
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",80.7692307692308,61.5384615384615,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",77.7692307692308,61.5384615384615,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",64.2307692307692,38.4615384615385,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",52.5384615384615,23.0769230769231,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",65.0769230769231,46.1538461538462,84,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",100,100,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",52.5384615384615,23.0769230769231,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",34.8461538461538,7.69230769230769,62,97.5
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",72.0769230769231,46.1538461538462,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",53.5384615384615,23.0769230769231,84,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",92.3076923076923,84.6153846153846,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",92.3076923076923,84.6153846153846,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",70.0769230769231,46.1538461538462,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",55.3846153846154,30.7692307692308,80,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",67.0769230769231,46.1538461538462,88,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",48.6923076923077,15.3846153846154,82,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",84.6153846153846,69.2307692307692,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",39.6923076923077,15.3846153846154,64,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",83.6153846153846,69.2307692307692,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",73.9230769230769,53.8461538461538,94,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",83.6153846153846,69.2307692307692,98,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",60.3846153846154,30.7692307692308,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",48.5384615384615,23.0769230769231,74,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",33.8461538461538,7.69230769230769,60,80
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",45.5384615384615,23.0769230769231,68,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",49.5384615384615,23.0769230769231,76,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",26.8461538461538,7.69230769230769,46,50
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",96.1538461538462,92.3076923076923,100,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",64.2307692307692,38.4615384615385,90,100
"lm_ancova_v2_core_n40_r2_40_clear","clear",40,"core","significant","completed",92.3076923076923,84.6153846153846,100,100
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",34.8461538461538,7.69230769230769,62,55
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",25.8461538461538,7.69230769230769,44,35
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",42.6923076923077,15.3846153846154,70,100
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",50.5384615384615,23.0769230769231,78,100
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",46.5384615384615,23.0769230769231,70,100
"lm_ancova_v2_core_n40_r2_40_null","null",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,85
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",74.9230769230769,53.8461538461538,96,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",34.8461538461538,7.69230769230769,62,95
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",64.2307692307692,38.4615384615385,90,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",51.5384615384615,23.0769230769231,80,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",27.8461538461538,7.69230769230769,48,95
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",77.7692307692308,61.5384615384615,94,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",76.9230769230769,53.8461538461538,100,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",88.4615384615385,76.9230769230769,100,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",34.6923076923077,15.3846153846154,54,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",44.5384615384615,23.0769230769231,66,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",65.2307692307692,38.4615384615385,92,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",37.8461538461538,7.69230769230769,68,82.5
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",64.0769230769231,46.1538461538462,82,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",27.8461538461538,7.69230769230769,48,45
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",38.8461538461538,7.69230769230769,70,87.5
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",75.9230769230769,53.8461538461538,98,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",100,100,100,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",51.6923076923077,15.3846153846154,88,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",76.9230769230769,53.8461538461538,100,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",54.5384615384615,23.0769230769231,86,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",24.8461538461538,7.69230769230769,42,55
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",71.0769230769231,46.1538461538462,96,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",48.6923076923077,15.3846153846154,82,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",76.9230769230769,53.8461538461538,100,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",30.8461538461538,7.69230769230769,54,40
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",41.6923076923077,15.3846153846154,68,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",54.3846153846154,30.7692307692308,78,100
"lm_ancova_v2_core_n40_r2_70_borderline","borderline",40,"core","significant","completed",46.6923076923077,15.3846153846154,78,100
